Nombre,Cargo,Empresa,Fecha Nombramiento,% Derechos Voto,via
"OLLEROS PIÑERO, JOSE IGNACIO",CONSEJERO,"URALITA, S.A.",08/01/2003,0.001,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28037091
"SERRATOSA LUJAN, FRANCISCO JAVIER",PRESIDENTE,"URALITA, S.A.",10/12/2002,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28037091
"ANES ALVAREZ-CASTRILLON, GONZALO",CONSEJERO,"FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A.",21/06/2000,0.009,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28037224
"B 1998, S.L.",VICEPRESIDENTE 1º,"FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A.",30/09/2008,53.829,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28037224
"BEJAR OCHOA, JUAN",VICEPRESIDENTE 2º - CONSEJERO DELEGADO,"FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A.",31/01/2013,0.028,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28037224
"CARTERA DEVA, S.A.",CONSEJERO,"FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A.",15/09/2004,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28037224
"CASTELLS MASANA, JUAN",CONSEJERO,"FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A.",07/02/2000,0.020,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28037224
"DOMINUM DESGA, S.A.",PRESIDENTE,"FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A.",31/01/2013,0.003,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28037224
"DOMINUM DIRECCION Y GESTION, S.A.",CONSEJERO,"FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A.",26/10/2004,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28037224
"E.A.C. INVERSIONES CORPORATIVAS, S.L.",CONSEJERO,"FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A.",30/03/1999,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28037224
"FALCO Y FERNANDEZ DE CORDOVA, FERNANDO",CONSEJERO,"FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A.",18/12/2003,0.028,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28037224
"GARCIA PEREZ, FELIPE BERNABE",CONSEJERO,"FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A.",30/03/1999,0.044,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28037224
"LARRANZA XXI, S.L.",CONSEJERO,"FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A.",17/05/2011,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28037224
"MONTES SANCHEZ, RAFAEL",CONSEJERO,"FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A.",26/10/2004,0.094,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28037224
"OREJA AGUIRRE, MARCELINO",CONSEJERO,"FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A.",21/12/1999,0.011,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28037224
"ORSINI , OLIVIER",CONSEJERO,"FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A.",18/07/2013,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28037224
"ORTEGA GOMEZ, CESAR",CONSEJERO,"FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A.",28/06/2007,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28037224
"PROGLIO , HENRI",CONSEJERO,"FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A.",27/05/2010,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28037224
"RODRIGUEZ MOURULLO, GONZALO",CONSEJERO,"FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A.",18/07/2013,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28037224
"VILLAPALOS SALAS, GUSTAVO",CONSEJERO,"FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A.",18/07/2013,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28037224
"CASTELLON LEAL, ENRIQUE",VICEPRESIDENTE,"LABORATORIOS FARMACEUTICOS ROVI, S.A.",15/11/2007,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28041283
"CORSINI FREESE, MIGUEL",CONSEJERO,"LABORATORIOS FARMACEUTICOS ROVI, S.A.",12/11/2008,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28041283
"LOPEZ-BELMONTE ENCINA, IVAN",CONSEJERO,"LABORATORIOS FARMACEUTICOS ROVI, S.A.",15/11/2007,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28041283
"LOPEZ-BELMONTE ENCINA, JAVIER",CONSEJERO,"LABORATORIOS FARMACEUTICOS ROVI, S.A.",15/11/2007,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28041283
"LOPEZ-BELMONTE ENCINA, JUAN",CONSEJERO DELEGADO,"LABORATORIOS FARMACEUTICOS ROVI, S.A.",15/11/2007,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28041283
"LOPEZ-BELMONTE LOPEZ, JUAN",PRESIDENTE-CONSEJERO DELEGADO,"LABORATORIOS FARMACEUTICOS ROVI, S.A.",15/11/2007,66.840,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28041283
"MARTINEZ ABASCAL, EDUARDO",CONSEJERO,"NICOLAS CORREA, S.A.",28/06/2005,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28041317
"MEPRO OUTREMER, S.L.",CONSEJERO,"NICOLAS CORREA, S.A.",20/06/2012,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28041317
"MOONLECHT, S.L.",CONSEJERO,"NICOLAS CORREA, S.A.",28/02/2005,5.002,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28041317
"NICOLAS-CORREA BARRAGAN, ANA MARIA",SECRETARIO CONSEJERO,"NICOLAS CORREA, S.A.",12/03/2003,1.723,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28041317
"NICOLAS-CORREA BARRAGAN, JOSE IGNACIO",PRESIDENTE,"NICOLAS CORREA, S.A.",30/11/1989,25.436,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28041317
"ORIOL DÍAZ DE BUSTAMANTE, FELIPE",CONSEJERO,"NICOLAS CORREA, S.A.",30/04/2003,0.072,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28041317
"AMPUERO OSMA, JOSE DOMINGO",CONSEJERO,"CORPORACION FINANCIERA ALBA, S.A.",29/05/2013,0.002,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28060903
"BROOKES , NICHOLAS",CONSEJERO,"CORPORACION FINANCIERA ALBA, S.A.",26/05/1999,0.008,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28060903
"CARNE CASAS, RAMON",CONSEJERO,"CORPORACION FINANCIERA ALBA, S.A.",25/05/2011,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28060903
"DEL CAÑO PALOP, JOSE RAMON",CONSEJERO,"CORPORACION FINANCIERA ALBA, S.A.",27/05/2009,0.002,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28060903
"MARCH DE LA LASTRA, JUAN",VICEPRESIDENTE,"CORPORACION FINANCIERA ALBA, S.A.",26/03/2012,4.532,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28060903
"MARCH DELGADO, CARLOS",PRESIDENTE,"CORPORACION FINANCIERA ALBA, S.A.",26/05/1998,11.916,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28060903
"MARCH DELGADO, JUAN",COPRESIDENTE,"CORPORACION FINANCIERA ALBA, S.A.",26/05/1998,14.958,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28060903
"MARCH JUAN, JUAN",CONSEJERO,"CORPORACION FINANCIERA ALBA, S.A.",23/03/2011,1.722,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28060903
"MARTINEZ-CONDE GUTIERREZ-BARQUIN, SANTOS",CONSEJERO DELEGADO,"CORPORACION FINANCIERA ALBA, S.A.",27/09/2006,0.002,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28060903
"MORALEDA MARTINEZ, AMPARO",CONSEJERO,"CORPORACION FINANCIERA ALBA, S.A.",26/03/2012,0.001,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28060903
"MORANCHEL FERNANDEZ, REGINO",CONSEJERO,"CORPORACION FINANCIERA ALBA, S.A.",29/05/2013,0.001,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28060903
"NIETO DE LA CIERVA, JOSE",CONSEJERO,"CORPORACION FINANCIERA ALBA, S.A.",23/03/2011,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28060903
"SERRA FARRE, JOSE MARIA",CONSEJERO,"CORPORACION FINANCIERA ALBA, S.A.",25/05/2011,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28060903
"BASTIDA IBARGUEN, LUIS",CONSEJERO,"AMPER, S.A.",20/06/2012,0.015,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28079226
"BONILLA GANOSA, IGNACIO",CONSEJERO,"AMPER, S.A.",27/06/2012,0.009,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28079226
"LOPEZ DEL HIERRO BRAVO, IGNACIO",CONSEJERO,"AMPER, S.A.",23/03/2011,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28079226
"MATEACHE SACRISTAN, PEDRO",CONSEJERO,"AMPER, S.A.",25/10/2007,0.027,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28079226
"MATEU ISTURIZ, JOSE FRANCISCO",CONSEJERO,"AMPER, S.A.",24/06/1999,0.004,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28079226
"MENDEZ PASCUAL, YAGO ENRIQUE",CONSEJERO DELEGADO,"AMPER, S.A.",26/07/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28079226
"VEREMONTE ESPAÑA, S.L.U.",PRESIDENTE,"AMPER, S.A.",21/05/2012,23.183,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28079226
"CREMADES GARCIA, FRANCISCO JAVIER",CONSEJERO,"GRUPO EZENTIS, S.A.",27/11/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28085207
"FERNANDEZ VIDAL, GUILLERMO",CONSEJERO,"GRUPO EZENTIS, S.A.",21/12/2012,0.220,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28085207
"FERRIZ GOMEZ, ANGELES",CONSEJERO,"GRUPO EZENTIS, S.A.",26/05/2010,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28085207
"GARCIA-DURAN DE BAYO, MANUEL",PRESIDENTE-CONSEJERO DELEGADO,"GRUPO EZENTIS, S.A.",20/09/2011,11.948,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28085207
"GONZALEZ SANCHEZ, FERNANDO",CONSEJERO,"GRUPO EZENTIS, S.A.",08/09/2011,0.355,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28085207
"PIQUE CAMPS, JOSE",CONSEJERO,"GRUPO EZENTIS, S.A.",31/01/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28085207
"SANCHEZ DE LEON GARCIA, ENRIQUE",CONSEJERO,"GRUPO EZENTIS, S.A.",04/04/2011,0.001,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28085207
"SOLANA MADARIAGA, LUIS",CONSEJERO,"GRUPO EZENTIS, S.A.",31/01/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28085207
"WAHNON LEVY, JOSE",CONSEJERO,"GRUPO EZENTIS, S.A.",31/01/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28085207
"ALARCO CANOSA, JAVIER",CONSEJERO,"TECNICAS REUNIDAS, S.A.",26/06/2007,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28092583
"ANTOÑANZAS PEREZ-EGEA, JUAN MIGUEL",VICEPRESIDENTE 2º,"TECNICAS REUNIDAS, S.A.",21/06/2006,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28092583
"BLAINE RICHARDSON, WILLIAN",CONSEJERO,"TECNICAS REUNIDAS, S.A.",22/06/2011,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28092583
"DE ASUA ALVAREZ, FERNANDO",VICEPRESIDENTE 3º,"TECNICAS REUNIDAS, S.A.",14/12/2007,0.021,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28092583
"DEL ALCAZAR SILVELA, DIEGO",CONSEJERO,"TECNICAS REUNIDAS, S.A.",25/03/2010,0.009,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28092583
"GARCIA-AGULLO LLADO, ALVARO",CONSEJERO,"TECNICAS REUNIDAS, S.A.",21/06/2006,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28092583
"GOMEZ-NAVARRO NAVARRETE, FRANCISCO JAVIER",CONSEJERO,"TECNICAS REUNIDAS, S.A.",21/06/2006,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28092583
"HOYOS GONZALEZ, ANTONIO",CONSEJERO,"TECNICAS REUNIDAS, S.A.",21/06/2006,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28092583
"LLADO ARBURUA, JOSE MANUEL",CONSEJERO,"TECNICAS REUNIDAS, S.A.",21/06/2006,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28092583
"LLADO ARBURUA, JUAN",VICEPRESIDENTE 1º,"TECNICAS REUNIDAS, S.A.",21/06/2006,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28092583
"LLADO FERNANDEZ-URRUTIA, JOSE",PRESIDENTE,"TECNICAS REUNIDAS, S.A.",21/06/2006,41.695,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28092583
"URIARTE SANTAMARINA, PEDRO LUIS",CONSEJERO,"TECNICAS REUNIDAS, S.A.",22/06/2011,0.018,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28092583
"ALFONSO SANCHEZ, ANTONIO JOSE",CONSEJERO,"SOTOGRANDE, S.A.",29/07/2010,0.001,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28110666
"ESPARELLE INMOBILIARIA, S.L.",CONSEJERO,"SOTOGRANDE, S.A.",30/10/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28110666
"GONZALEZ FERNANDEZ, CARLOS",CONSEJERO,"SOTOGRANDE, S.A.",19/03/2013,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28110666
"GONZALEZ TEJERA, FEDERICO",PRESIDENTE,"SOTOGRANDE, S.A.",22/12/2012,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28110666
"GRUPO INVERSOR HESPERIA, S.A",CONSEJERO,"SOTOGRANDE, S.A.",10/03/2011,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28110666
"LOPEZ-ELOA GONZALEZ, JOSE MARIA",CONSEJERO,"SOTOGRANDE, S.A.",30/03/2011,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28110666
"NAVASQÜES Y COBIAN, IGNACIO",CONSEJERO,"SOTOGRANDE, S.A.",06/06/2008,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28110666
"ARREGUI CIARSOLO, JUAN LUIS",VICEPRESIDENTE 1º,"CARTERA INDUSTRIAL REA, S.A.",13/03/2008,18.453,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28130938
"BENJUMEA CABEZA DE VACA, FRANCISCO JAVIER",CONSEJERO,"CARTERA INDUSTRIAL REA, S.A.",13/03/2008,0.050,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28130938
"BRISA BAJA, S.L.",CONSEJERO,"CARTERA INDUSTRIAL REA, S.A.",28/07/2008,8.872,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28130938
"GONZALEZ-ADALID GARCIA-ZOZAYA, ANTONIO",VICEPRESIDENTE-CONSEJERO DELEGADO,"CARTERA INDUSTRIAL REA, S.A.",13/03/2008,1.179,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28130938
"IBERFOMENTO, S.A.",CONSEJERO,"CARTERA INDUSTRIAL REA, S.A.",13/03/2008,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28130938
"IBERVALLES, S.L.",CONSEJERO,"CARTERA INDUSTRIAL REA, S.A.",24/07/2008,4.110,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28130938
"INVERSIONES EUROPEAS, S.L.",CONSEJERO,"CARTERA INDUSTRIAL REA, S.A.",13/03/2008,13.102,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28130938
"LOIZAGA VIGURI, JOSE MARIA",PRESIDENTE,"CARTERA INDUSTRIAL REA, S.A.",16/10/2006,13.103,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28130938
"OTELUM, S.L.",CONSEJERO,"CARTERA INDUSTRIAL REA, S.A.",22/06/2010,6.574,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28130938
"RETOS OPERATIVOS XXI, S.L.",CONSEJERO,"CARTERA INDUSTRIAL REA, S.A.",29/07/2008,18.453,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28130938
"RIBES ORRIT, Mª TERESA",CONSEJERO,"CARTERA INDUSTRIAL REA, S.A.",13/03/2008,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28130938
"RUFILANCHAS SOLARES, LUIS",CONSEJERO,"CARTERA INDUSTRIAL REA, S.A.",30/05/2013,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28130938
"RUIZ DE ALEGRIA ARRATIBEL, JESUS",CONSEJERO,"CARTERA INDUSTRIAL REA, S.A.",30/11/1989,1.316,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28130938
"SOTO SERRANO, MANUEL",CONSEJERO,"CARTERA INDUSTRIAL REA, S.A.",13/03/2008,3.202,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28130938
"TORRE RIOJA-MADRID, S.L.",CONSEJERO,"CARTERA INDUSTRIAL REA, S.A.",03/03/2011,12.982,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28130938
"ZARDOYA ARANA, MARIA LUISA",CONSEJERO,"CARTERA INDUSTRIAL REA, S.A.",13/03/2013,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28130938
"ARELLANO SANCHEZ, JOSE LUIS",CONSEJERO,"INMOLEVANTE, S.A.",24/06/2008,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28183713
"FERNANDEZ-ORDAS ABARCA, JAVIER",CONSEJERO,"INMOLEVANTE, S.A.",30/11/1989,13.650,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28183713
"FERNANDEZ-ORDAS ABARCA, LUIS JULIAN",PRESIDENTE,"INMOLEVANTE, S.A.",29/06/1994,13.650,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28183713
"GOMEZ GONZALEZ, JOSE LUIS",CONSEJERO,"INMOLEVANTE, S.A.",24/06/2008,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28183713
"LLORENTE DOMINGUEZ, JUAN IGNACIO",CONSEJERO,"INMOLEVANTE, S.A.",01/12/1992,0.010,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28183713
"AGUADO GAVILAN, MIGUEL ANGEL",CONSEJERO,"TECNOCOM, TELECOMUNICACIONES Y ENERGIA, S.A.",25/05/1995,0.588,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28191179
"DE ARRIBA AZCONA, LADISLAO",PRESIDENTE,"TECNOCOM, TELECOMUNICACIONES Y ENERGIA, S.A.",22/12/2005,18.626,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28191179
"DE RIBEROLLES , DOMINIQUE",CONSEJERO,"TECNOCOM, TELECOMUNICACIONES Y ENERGIA, S.A.",27/10/2011,0.005,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28191179
GETRONICS INTERNATIONAL B.V.,CONSEJERO,"TECNOCOM, TELECOMUNICACIONES Y ENERGIA, S.A.",01/04/2008,11.011,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28191179
"MARTIN GARCIA, JAVIER",CONSEJERO DELEGADO,"TECNOCOM, TELECOMUNICACIONES Y ENERGIA, S.A.",25/04/2005,0.636,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28191179
"MONTES PEREZ, EDUARDO",CONSEJERO,"TECNOCOM, TELECOMUNICACIONES Y ENERGIA, S.A.",27/09/2010,0.057,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28191179
"NCG CORPORACION INDUSTRIAL, S.L.",VICEPRESIDENTE,"TECNOCOM, TELECOMUNICACIONES Y ENERGIA, S.A.",30/01/2007,20.052,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28191179
"REVERTER 17, S.L.",CONSEJERO,"TECNOCOM, TELECOMUNICACIONES Y ENERGIA, S.A.",23/06/2010,5.674,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28191179
"SANCHEZ-HEREDERO ALVAREZ, LEONARDO",VICEPRESIDENTE 1º,"TECNOCOM, TELECOMUNICACIONES Y ENERGIA, S.A.",22/12/2005,5.272,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28191179
"TERCEIRO LOMBA, JAIME",CONSEJERO,"TECNOCOM, TELECOMUNICACIONES Y ENERGIA, S.A.",23/10/2000,0.002,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28191179
"VIDAL AMADOR DE LOS RIOS, CARLOS",CONSEJERO,"TECNOCOM, TELECOMUNICACIONES Y ENERGIA, S.A.",28/11/2011,0.001,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28191179
"ABAT , JEAN-RAYMOND",CONSEJERO,"AHORRO FAMILIAR, S.A.",11/12/1998,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28203198
"BORBON ESCASANY, ALFONSO",PRESIDENTE,"AHORRO FAMILIAR, S.A.",02/08/1989,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28203198
"BORBON ESCASANY, FRANCISCO",CONSEJERO,"AHORRO FAMILIAR, S.A.",02/08/1989,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28203198
"FERNANDEZ-MONTENEGRO KLINDWORTH, GERMAN",CONSEJERO,"AHORRO FAMILIAR, S.A.",21/06/2007,0.001,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28203198
"GOMES DE CAMPOS, ARMANDO",CONSEJERO DELEGADO,"AHORRO FAMILIAR, S.A.",16/04/2004,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28203198
"ROJO Y LARRIETA, RAFAEL",CONSEJERO,"AHORRO FAMILIAR, S.A.",25/06/1993,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28203198
"VAQUIER , PIERRE",CONSEJERO,"AHORRO FAMILIAR, S.A.",21/03/2000,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28203198
"CABRERO ESPADAS, RAFAEL",SECRETARIO CONSEJERO,S.A. RONSA,30/11/1989,0.000,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28204063
"MENCOS VALDES, TERESA MICAELA",CONSEJERO,S.A. RONSA,03/03/2010,n/d,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28204063
"MUGICA NOGUERA, MARIA VICTORIA",PRESIDENTE-CONSEJERO DELEGADO,S.A. RONSA,28/06/2012,85.915,http://cnmv.es/Portal/Consultas/DerechosVoto/PS_AC_INI.aspx?nif=A-28204063
